# This file contains the data of initial population
# of objectives = 2, # of constraints = 0, # of real_var = 7, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
3.071286e+03	3.071286e+03	2.518718e+01	-4.451270e+02	-3.424722e-01	5.594340e-01	1.799424e+03	2.566071e+03	2.927510e+03	0.000000e+00	42	1.000000e+14
1.137701e+04	1.137701e+04	1.589426e+00	-2.807724e+02	9.640612e-01	-1.111566e-01	1.908336e+03	2.140049e+03	2.058552e+03	0.000000e+00	288	1.000000e+14
3.223884e+03	3.223884e+03	1.284909e+01	-4.936920e+02	1.133392e-01	1.470594e-01	1.808012e+03	2.134535e+03	2.329853e+03	0.000000e+00	49	1.000000e+14
4.424897e+03	4.424897e+03	-6.697517e+00	-4.426384e+02	-8.460073e-01	-5.068290e-01	1.969208e+03	2.259704e+03	2.070493e+03	0.000000e+00	74	1.000000e+14
3.165629e+03	3.165629e+03	5.576009e+00	-3.406271e+02	-5.184485e-01	7.526154e-01	1.551985e+03	2.665428e+03	2.989740e+03	0.000000e+00	44	1.000000e+14
1.964019e+04	1.964019e+04	2.955812e+01	-3.121713e+02	5.268869e-01	7.227327e-02	1.942211e+03	2.385614e+03	2.506017e+03	0.000000e+00	375	1.000000e+14
1.756443e+04	1.756443e+04	1.567837e+01	-2.790299e+02	-7.953604e-01	5.181409e-01	1.977448e+03	2.100146e+03	2.702066e+03	0.000000e+00	360	1.000000e+14
9.089855e+03	9.089855e+03	3.117892e+00	-2.999377e+02	2.422803e-02	9.271660e-01	1.820862e+03	2.679011e+03	2.306602e+03	0.000000e+00	240	1.000000e+14
1.023144e+04	1.023144e+04	-1.651242e+01	-4.657133e+02	2.182179e-01	1.468721e-01	1.650707e+03	2.763047e+03	2.194622e+03	0.000000e+00	262	1.000000e+14
1.261864e+04	1.261864e+04	-2.414353e+01	-4.823576e+02	-3.786891e-01	-2.425138e-01	1.660993e+03	2.611832e+03	2.261956e+03	0.000000e+00	315	1.000000e+14
1.680573e+04	1.680573e+04	6.106472e+00	-2.385608e+02	-8.718812e-01	-6.467844e-02	1.908870e+03	2.424792e+03	2.549482e+03	0.000000e+00	348	1.000000e+14
1.317543e+04	1.317543e+04	-6.120855e+00	-2.180050e+02	4.272474e-01	-7.091692e-01	1.730692e+03	2.019497e+03	2.229829e+03	0.000000e+00	323	1.000000e+14
8.557503e+03	8.557503e+03	-1.336274e+00	-2.954943e+02	-9.872738e-01	2.132399e-01	1.839542e+03	2.613892e+03	2.304111e+03	0.000000e+00	227	1.000000e+14
7.952775e+03	7.952775e+03	-2.090330e+01	-4.177459e+02	-4.347035e-01	-7.216241e-01	1.817276e+03	2.697247e+03	2.268906e+03	0.000000e+00	206	1.000000e+14
4.936761e+03	4.936761e+03	-1.292518e+01	-3.997164e+02	-1.891740e-01	4.043211e-01	1.881041e+03	2.838341e+03	2.521459e+03	0.000000e+00	95	1.000000e+14
1.064340e+04	1.064340e+04	-2.695619e+01	-2.167743e+02	-1.762109e-01	-5.974363e-01	1.812458e+03	2.218430e+03	2.507669e+03	0.000000e+00	269	1.000000e+14
2.752368e+04	2.752368e+04	2.580149e+01	-2.121368e+02	9.946074e-01	2.228706e-01	1.960221e+03	2.814960e+03	2.919620e+03	0.000000e+00	399	1.000000e+14
1.385474e+04	1.385474e+04	1.056618e+01	-2.955511e+02	-8.938419e-01	-3.454973e-01	1.963839e+03	2.196362e+03	2.109382e+03	0.000000e+00	329	1.000000e+14
1.017332e+04	1.017332e+04	-1.645691e+01	-2.161394e+02	5.340184e-01	-3.858764e-02	1.568794e+03	2.196704e+03	2.315067e+03	0.000000e+00	259	1.000000e+14
5.302270e+03	5.302270e+03	-2.883706e-01	-3.086761e+02	6.271804e-02	-8.800929e-01	1.616263e+03	2.866293e+03	2.761244e+03	0.000000e+00	107	1.000000e+14
6.009860e+03	6.009860e+03	-1.851579e+01	-2.939001e+02	-9.940375e-01	8.647916e-01	1.625516e+03	2.824360e+03	2.346503e+03	0.000000e+00	130	1.000000e+14
6.561709e+03	6.561709e+03	-2.482280e+01	-3.215231e+02	5.034145e-02	-5.694301e-02	1.661352e+03	2.517571e+03	2.853573e+03	0.000000e+00	157	1.000000e+14
5.223904e+03	5.223904e+03	-1.393047e+01	-3.483630e+02	-1.059686e-01	-3.137053e-01	1.941856e+03	2.519371e+03	2.884132e+03	0.000000e+00	103	1.000000e+14
6.206330e+03	6.206330e+03	-1.923783e+01	-3.995035e+02	7.273446e-01	-9.459474e-01	1.910335e+03	2.927044e+03	2.027148e+03	0.000000e+00	141	1.000000e+14
1.502548e+04	1.502548e+04	1.477633e+01	-2.638775e+02	1.478771e-01	4.573457e-01	1.662349e+03	2.150932e+03	2.209968e+03	0.000000e+00	338	1.000000e+14
1.735006e+04	1.735006e+04	1.382249e+01	-2.570959e+02	-8.517901e-01	8.570721e-01	1.831183e+03	2.882571e+03	2.062489e+03	0.000000e+00	359	1.000000e+14
5.387059e+03	5.387059e+03	-1.514172e+01	-3.210278e+02	9.164359e-01	7.234311e-01	1.725697e+03	2.468168e+03	2.817077e+03	0.000000e+00	113	1.000000e+14
6.612354e+03	6.612354e+03	6.258929e+00	-4.901584e+02	-2.749431e-02	-8.415629e-01	1.593653e+03	2.462731e+03	2.362303e+03	0.000000e+00	160	1.000000e+14
1.498815e+04	1.498815e+04	2.112294e+01	-2.832716e+02	4.131335e-02	-9.706397e-01	1.636199e+03	2.157751e+03	2.556114e+03	0.000000e+00	337	1.000000e+14
1.088787e+04	1.088787e+04	2.176828e+01	-3.233127e+02	-4.795702e-01	-4.601338e-01	1.628499e+03	2.309608e+03	2.643741e+03	0.000000e+00	279	1.000000e+14
2.635715e+04	2.635715e+04	2.973728e+01	-2.375060e+02	-8.667291e-01	8.301114e-01	1.925663e+03	2.693117e+03	2.255770e+03	0.000000e+00	398	1.000000e+14
6.154455e+03	6.154455e+03	1.058200e+01	-3.307113e+02	-8.326666e-02	-8.500110e-01	1.652360e+03	2.225616e+03	2.772395e+03	0.000000e+00	139	1.000000e+14
5.302707e+03	5.302707e+03	-1.190757e+01	-3.287234e+02	5.371658e-01	-4.237449e-01	1.810505e+03	2.470160e+03	2.539747e+03	0.000000e+00	108	1.000000e+14
1.591870e+04	1.591870e+04	1.902640e+01	-3.143215e+02	3.334895e-01	-9.848179e-01	1.997927e+03	2.332582e+03	2.745248e+03	0.000000e+00	341	1.000000e+14
5.253654e+03	5.253654e+03	-1.409392e+01	-3.182163e+02	5.500555e-01	8.077438e-01	1.679355e+03	2.529321e+03	2.728085e+03	0.000000e+00	104	1.000000e+14
6.127675e+03	6.127675e+03	-1.436176e+01	-4.079529e+02	7.715304e-01	7.836172e-01	1.796860e+03	2.563921e+03	2.101418e+03	0.000000e+00	136	1.000000e+14
8.830850e+03	8.830850e+03	-2.697020e+01	-3.575201e+02	-8.941714e-02	7.764444e-02	1.580523e+03	2.196060e+03	2.581367e+03	0.000000e+00	235	1.000000e+14
9.754765e+03	9.754765e+03	-1.413834e+01	-2.187948e+02	2.350162e-02	-9.109874e-01	1.518898e+03	2.220594e+03	2.971108e+03	0.000000e+00	251	1.000000e+14
6.744081e+03	6.744081e+03	1.247550e+01	-3.842796e+02	-7.535175e-01	-1.350413e-01	1.974473e+03	2.790601e+03	2.672487e+03	0.000000e+00	167	1.000000e+14
8.794533e+03	8.794533e+03	2.187882e+01	-3.466781e+02	-5.933952e-01	-6.497624e-01	1.648731e+03	2.846249e+03	2.032100e+03	0.000000e+00	234	1.000000e+14
3.818607e+03	3.818607e+03	6.452155e+00	-4.723797e+02	-9.207127e-01	-5.884022e-01	1.801198e+03	2.305356e+03	2.574422e+03	0.000000e+00	61	1.000000e+14
6.506185e+03	6.506185e+03	-3.230927e+00	-4.890551e+02	-4.241423e-01	8.936953e-01	1.811003e+03	2.832622e+03	2.657000e+03	0.000000e+00	153	1.000000e+14
5.185696e+03	5.185696e+03	2.906558e+01	-4.305845e+02	-1.187310e-02	-9.635040e-01	1.762391e+03	2.085519e+03	2.009362e+03	0.000000e+00	101	1.000000e+14
7.862668e+03	7.862668e+03	-2.762903e+01	-2.420874e+02	9.723675e-01	-5.629239e-02	1.530887e+03	2.844698e+03	2.872537e+03	0.000000e+00	202	1.000000e+14
1.156046e+04	1.156046e+04	-2.100386e+01	-2.106800e+02	6.075498e-01	4.998173e-01	1.772442e+03	2.976432e+03	2.990503e+03	0.000000e+00	293	1.000000e+14
4.465828e+03	4.465828e+03	2.338467e+01	-4.364347e+02	-2.384087e-01	-5.276656e-01	1.869862e+03	2.213862e+03	2.367487e+03	0.000000e+00	77	1.000000e+14
3.189466e+03	3.189466e+03	5.907499e+00	-3.959118e+02	8.791681e-01	5.021706e-01	1.906389e+03	2.878463e+03	2.039219e+03	0.000000e+00	46	1.000000e+14
9.835235e+03	9.835235e+03	-2.150830e+01	-4.008737e+02	-1.501499e-01	3.926269e-01	1.533850e+03	2.803761e+03	2.342159e+03	0.000000e+00	252	1.000000e+14
4.756101e+03	4.756101e+03	-3.143882e-01	-4.311900e+02	2.237864e-01	-1.687774e-01	1.681269e+03	2.209984e+03	2.296760e+03	0.000000e+00	86	1.000000e+14
6.476325e+03	6.476325e+03	-2.555596e+01	-3.261917e+02	-9.529040e-01	-2.867785e-02	1.858708e+03	2.233341e+03	2.418607e+03	0.000000e+00	151	1.000000e+14
1.919527e+04	1.919527e+04	6.936012e+00	-2.062913e+02	-2.334909e-01	5.101950e-01	1.792218e+03	2.343203e+03	2.792009e+03	0.000000e+00	374	1.000000e+14
1.084414e+04	1.084414e+04	-1.905464e+01	-4.610916e+02	1.340277e-01	2.306621e-01	1.630322e+03	2.734324e+03	2.601862e+03	0.000000e+00	278	1.000000e+14
9.899654e+03	9.899654e+03	1.963791e+01	-3.380226e+02	-5.037532e-01	8.047298e-01	1.705571e+03	2.866196e+03	2.726223e+03	0.000000e+00	253	1.000000e+14
5.129019e+03	5.129019e+03	9.802799e+00	-4.991522e+02	-3.577670e-01	1.965227e-01	1.694229e+03	2.215204e+03	2.591863e+03	0.000000e+00	98	1.000000e+14
4.178543e+03	4.178543e+03	-8.691172e+00	-3.776352e+02	-9.584609e-01	3.920810e-01	1.954762e+03	2.574515e+03	2.715090e+03	0.000000e+00	69	1.000000e+14
1.249003e+04	1.249003e+04	-2.014311e+01	-2.114033e+02	-6.832472e-02	9.529251e-01	1.901117e+03	2.246637e+03	2.327002e+03	0.000000e+00	314	1.000000e+14
5.979792e+03	5.979792e+03	-1.795494e+01	-3.351756e+02	2.726290e-01	-5.856842e-01	1.987822e+03	2.475806e+03	2.190903e+03	0.000000e+00	128	1.000000e+14
2.021748e+04	2.021748e+04	1.850066e+01	-2.318607e+02	-2.754630e-01	6.509168e-01	1.698919e+03	2.919560e+03	2.069504e+03	0.000000e+00	378	1.000000e+14
3.429017e+03	3.429017e+03	1.852440e+01	-4.879977e+02	-1.596893e-01	-2.375728e-01	1.663086e+03	2.205960e+03	2.327460e+03	0.000000e+00	56	1.000000e+14
4.357915e+03	4.357915e+03	-1.077738e+01	-4.135012e+02	-8.802150e-01	-6.301809e-01	1.982774e+03	2.514202e+03	2.332767e+03	0.000000e+00	73	1.000000e+14
4.700112e+03	4.700112e+03	-1.365121e+01	-3.720323e+02	-5.595219e-01	-8.842956e-01	1.916213e+03	2.301111e+03	2.177368e+03	0.000000e+00	85	1.000000e+14
1.730226e+04	1.730226e+04	2.539677e+01	-2.963895e+02	-3.620932e-01	-1.870726e-01	1.775928e+03	2.934992e+03	2.026669e+03	0.000000e+00	356	1.000000e+14
5.361975e+03	5.361975e+03	1.167590e+01	-3.529759e+02	1.641280e-01	-4.917251e-01	1.713380e+03	2.104389e+03	2.777080e+03	0.000000e+00	111	1.000000e+14
5.111237e+03	5.111237e+03	1.739300e-02	-3.613218e+02	-6.106473e-02	9.483139e-01	1.950221e+03	2.980512e+03	2.491563e+03	0.000000e+00	97	1.000000e+14
1.352559e+03	1.352559e+03	1.823334e+01	-4.910630e+02	-8.952718e-01	5.942086e-01	1.935975e+03	2.401881e+03	2.341942e+03	0.000000e+00	5	1.000000e+14
9.981236e+03	9.981236e+03	-4.363395e+00	-2.603632e+02	4.064772e-01	-1.410413e-01	1.743720e+03	2.554603e+03	2.613247e+03	0.000000e+00	255	1.000000e+14
6.571253e+03	6.571253e+03	-1.105402e+01	-3.187598e+02	6.517625e-01	4.873993e-01	1.928996e+03	2.346220e+03	2.387886e+03	0.000000e+00	158	1.000000e+14
6.684793e+03	6.684793e+03	-2.523717e+01	-2.919959e+02	-6.766823e-01	4.434038e-03	1.651488e+03	2.220116e+03	2.629455e+03	0.000000e+00	165	1.000000e+14
5.812617e+03	5.812617e+03	-9.102637e+00	-3.032085e+02	-1.903289e-02	7.476694e-01	1.689289e+03	2.220041e+03	2.249222e+03	0.000000e+00	124	1.000000e+14
1.965434e+04	1.965434e+04	1.989078e+01	-2.444417e+02	8.772178e-01	2.384509e-01	1.711267e+03	2.868717e+03	2.746381e+03	0.000000e+00	376	1.000000e+14
1.663024e+04	1.663024e+04	1.344428e+01	-2.276248e+02	-9.222513e-01	-9.499830e-01	1.541866e+03	2.338631e+03	2.960044e+03	0.000000e+00	347	1.000000e+14
8.397827e+03	8.397827e+03	-2.001054e+01	-2.737876e+02	-4.580236e-01	2.644451e-01	1.917795e+03	2.313405e+03	2.651212e+03	0.000000e+00	221	1.000000e+14
1.012125e+04	1.012125e+04	1.993939e+01	-3.356354e+02	-9.191267e-01	1.000389e-01	1.701667e+03	2.808051e+03	2.376254e+03	0.000000e+00	257	1.000000e+14
1.560847e+04	1.560847e+04	2.007129e+01	-2.950704e+02	5.267383e-01	2.933705e-01	1.787186e+03	2.290758e+03	2.520401e+03	0.000000e+00	340	1.000000e+14
8.264490e+03	8.264490e+03	-7.649870e-01	-2.649032e+02	3.830034e-01	1.843578e-01	1.558449e+03	2.447158e+03	2.857756e+03	0.000000e+00	218	1.000000e+14
1.843578e+03	1.843578e+03	2.089521e+01	-3.907800e+02	3.035297e-01	-2.244150e-01	1.540786e+03	2.307853e+03	2.105952e+03	0.000000e+00	17	1.000000e+14
1.152001e+04	1.152001e+04	-2.477097e+01	-4.802650e+02	-9.953520e-01	-2.289612e-01	1.783062e+03	2.068144e+03	2.205176e+03	0.000000e+00	292	1.000000e+14
3.849777e+03	3.849777e+03	-8.145813e+00	-4.014597e+02	8.042670e-01	-2.370662e-01	1.981362e+03	2.032570e+03	2.315738e+03	0.000000e+00	62	1.000000e+14
1.460899e+04	1.460899e+04	2.531857e+01	-3.266449e+02	-5.480467e-01	-1.924483e-02	1.797988e+03	2.514726e+03	2.366249e+03	0.000000e+00	334	1.000000e+14
6.769855e+03	6.769855e+03	-1.863507e+01	-4.026890e+02	4.592776e-01	-5.474902e-01	1.824444e+03	2.446804e+03	2.981758e+03	0.000000e+00	168	1.000000e+14
7.828439e+03	7.828439e+03	2.833757e+01	-3.965469e+02	-9.218067e-01	-4.083265e-02	1.737060e+03	2.453055e+03	2.720374e+03	0.000000e+00	200	1.000000e+14
1.565445e+03	1.565445e+03	1.384798e+01	-4.007160e+02	3.047925e-01	4.258147e-01	1.647212e+03	2.996873e+03	2.187679e+03	0.000000e+00	10	1.000000e+14
1.039831e+04	1.039831e+04	-1.939347e+01	-4.322209e+02	8.549652e-01	-7.544237e-01	1.564059e+03	2.621999e+03	2.291700e+03	0.000000e+00	264	1.000000e+14
1.071517e+04	1.071517e+04	-2.982738e+01	-2.177034e+02	-8.003713e-01	-3.288802e-01	1.880554e+03	2.048054e+03	2.586200e+03	0.000000e+00	273	1.000000e+14
1.714248e+04	1.714248e+04	1.692190e+00	-2.202605e+02	6.914990e-01	-3.253114e-01	1.937115e+03	2.711840e+03	2.615560e+03	0.000000e+00	351	1.000000e+14
2.565444e+03	2.565444e+03	6.462521e+00	-3.846217e+02	5.500904e-01	7.115880e-01	1.544904e+03	2.994494e+03	2.455062e+03	0.000000e+00	36	1.000000e+14
8.882357e+03	8.882357e+03	-2.412843e+01	-2.394863e+02	-3.914462e-01	2.369823e-02	1.712630e+03	2.089601e+03	2.988810e+03	0.000000e+00	237	1.000000e+14
1.757867e+03	1.757867e+03	2.811181e+01	-4.465397e+02	-7.586308e-01	2.867802e-02	1.568004e+03	2.634948e+03	2.470614e+03	0.000000e+00	15	1.000000e+14
1.238171e+04	1.238171e+04	-1.036461e+01	-2.407930e+02	7.328243e-01	-8.630795e-01	1.972664e+03	2.875006e+03	2.241139e+03	0.000000e+00	312	1.000000e+14
2.281244e+03	2.281244e+03	9.474157e+00	-4.226465e+02	-6.068693e-01	-7.430128e-01	1.941701e+03	2.664926e+03	2.800670e+03	0.000000e+00	26	1.000000e+14
1.674374e+03	1.674374e+03	2.027289e+01	-4.598065e+02	-6.808260e-01	-1.124050e-01	1.902766e+03	2.882192e+03	2.426650e+03	0.000000e+00	13	1.000000e+14
2.001444e+04	2.001444e+04	2.782833e+01	-2.898166e+02	-4.190116e-01	4.415948e-01	1.861088e+03	2.661791e+03	2.864005e+03	0.000000e+00	377	1.000000e+14
8.692356e+03	8.692356e+03	2.402523e+01	-3.612984e+02	2.661811e-01	-8.921248e-01	1.678858e+03	2.411143e+03	2.256101e+03	0.000000e+00	231	1.000000e+14
1.319290e+03	1.319290e+03	2.349857e+01	-4.427397e+02	-4.217238e-01	-6.867756e-01	1.660542e+03	2.938272e+03	2.424582e+03	0.000000e+00	4	1.000000e+14
5.483038e+03	5.483038e+03	-7.534977e-02	-3.111030e+02	9.972209e-01	-7.484086e-01	1.644099e+03	2.678036e+03	2.457404e+03	0.000000e+00	115	1.000000e+14
8.378568e+03	8.378568e+03	-2.466386e+00	-3.048997e+02	-5.288234e-01	-6.547805e-01	1.918762e+03	2.273319e+03	2.506308e+03	0.000000e+00	220	1.000000e+14
1.287751e+04	1.287751e+04	-2.683871e+00	-2.562921e+02	-8.926276e-01	3.682759e-01	1.976000e+03	2.501290e+03	2.936761e+03	0.000000e+00	319	1.000000e+14
7.766430e+03	7.766430e+03	-1.450243e+01	-2.888264e+02	-2.306835e-01	-9.294604e-01	1.901030e+03	2.712086e+03	2.845780e+03	0.000000e+00	198	1.000000e+14
1.717632e+04	1.717632e+04	-1.106938e+00	-2.040818e+02	-9.169161e-01	-1.534022e-01	1.888158e+03	2.728217e+03	2.528002e+03	0.000000e+00	352	1.000000e+14
4.041433e+03	4.041433e+03	-2.821785e+00	-3.657564e+02	-5.682635e-01	-5.869556e-01	1.525822e+03	2.846734e+03	2.778201e+03	0.000000e+00	67	1.000000e+14
7.877830e+03	7.877830e+03	1.086541e+01	-3.342059e+02	-1.580914e-01	-6.942991e-01	1.776094e+03	2.506984e+03	2.155598e+03	0.000000e+00	204	1.000000e+14
3.200624e+03	3.200624e+03	-7.752933e-01	-3.666421e+02	-4.939130e-02	-8.655714e-02	1.719094e+03	2.457202e+03	2.206358e+03	0.000000e+00	48	1.000000e+14
8.105363e+03	8.105363e+03	-1.666228e+01	-3.807264e+02	5.203936e-01	-5.498685e-01	1.504963e+03	2.252371e+03	2.598689e+03	0.000000e+00	211	1.000000e+14
5.458358e+03	5.458358e+03	-6.668762e+00	-3.816773e+02	-6.871323e-01	4.413434e-01	1.542677e+03	2.302418e+03	2.260171e+03	0.000000e+00	114	1.000000e+14
4.473446e+03	4.473446e+03	2.802101e+00	-3.414380e+02	-7.015600e-02	-8.864720e-01	1.730728e+03	2.801571e+03	2.265724e+03	0.000000e+00	78	1.000000e+14
1.890619e+04	1.890619e+04	2.564736e+01	-2.513264e+02	1.595288e-01	-3.709855e-01	1.542791e+03	2.256485e+03	2.976469e+03	0.000000e+00	368	1.000000e+14
6.658726e+03	6.658726e+03	-3.948367e-01	-4.487217e+02	-6.447485e-01	-3.212736e-01	1.566796e+03	2.296536e+03	2.726807e+03	0.000000e+00	163	1.000000e+14
9.120645e+03	9.120645e+03	-2.216913e+01	-2.287689e+02	5.829480e-01	-3.999346e-01	1.624830e+03	2.216168e+03	2.495883e+03	0.000000e+00	241	1.000000e+14
6.367510e+03	6.367510e+03	2.756986e+01	-3.946163e+02	-4.270716e-01	1.590569e-01	1.663343e+03	2.907314e+03	2.130019e+03	0.000000e+00	147	1.000000e+14
8.209341e+03	8.209341e+03	-6.616714e+00	-4.399292e+02	-7.656217e-02	9.275657e-01	1.517715e+03	2.044670e+03	2.058215e+03	0.000000e+00	216	1.000000e+14
1.893882e+04	1.893882e+04	7.596247e+00	-2.214412e+02	-4.337636e-01	-3.034649e-01	1.903608e+03	2.088821e+03	2.144748e+03	0.000000e+00	370	1.000000e+14
8.106969e+03	8.106969e+03	2.641595e+01	-4.325634e+02	-7.482878e-01	9.022788e-01	1.986853e+03	2.967173e+03	2.201854e+03	0.000000e+00	212	1.000000e+14
1.728203e+04	1.728203e+04	3.456478e+00	-2.219766e+02	-8.565297e-01	2.026707e-01	1.902003e+03	2.963673e+03	2.793482e+03	0.000000e+00	355	1.000000e+14
2.609503e+03	2.609503e+03	2.105695e+00	-4.231124e+02	-8.204240e-02	-3.440881e-01	1.846675e+03	2.075811e+03	2.822660e+03	0.000000e+00	37	1.000000e+14
5.620391e+03	5.620391e+03	-7.775382e+00	-4.248374e+02	9.776887e-01	-2.874587e-01	1.751009e+03	2.004658e+03	2.952964e+03	0.000000e+00	119	1.000000e+14
4.759245e+03	4.759245e+03	1.906603e+01	-4.001422e+02	-9.043876e-01	3.171202e-01	1.784569e+03	2.887763e+03	2.749944e+03	0.000000e+00	87	1.000000e+14
8.082929e+03	8.082929e+03	-1.052479e+00	-3.152434e+02	6.640758e-02	-2.555618e-01	1.936864e+03	2.930743e+03	2.872280e+03	0.000000e+00	209	1.000000e+14
2.117237e+04	2.117237e+04	1.610210e+01	-2.336085e+02	-5.744596e-01	3.485184e-01	1.903837e+03	2.637760e+03	2.572259e+03	0.000000e+00	383	1.000000e+14
1.917601e+03	1.917601e+03	1.686599e+01	-3.814091e+02	9.788965e-01	5.119237e-01	1.548471e+03	2.281706e+03	2.655650e+03	0.000000e+00	20	1.000000e+14
7.401807e+03	7.401807e+03	-1.571439e+01	-4.396413e+02	-1.750375e-02	-2.973640e-01	1.834325e+03	2.185389e+03	2.053018e+03	0.000000e+00	186	1.000000e+14
7.207188e+03	7.207188e+03	-2.154045e+01	-2.812834e+02	-9.287257e-01	-8.485967e-01	1.790356e+03	2.860836e+03	2.448619e+03	0.000000e+00	181	1.000000e+14
1.652681e+04	1.652681e+04	1.927314e+01	-2.732908e+02	8.245015e-01	3.257230e-01	1.713678e+03	2.380962e+03	2.494580e+03	0.000000e+00	346	1.000000e+14
1.098206e+03	1.098206e+03	2.351413e+01	-4.776305e+02	6.927362e-01	5.331297e-01	1.875884e+03	2.326519e+03	2.981541e+03	0.000000e+00	2	1.000000e+14
4.834601e+03	4.834601e+03	-7.250666e+00	-3.580486e+02	3.224147e-02	4.935400e-01	1.510444e+03	2.446822e+03	2.540154e+03	0.000000e+00	92	1.000000e+14
9.211401e+03	9.211401e+03	2.714952e+01	-3.465850e+02	-1.497825e-01	-7.809528e-01	1.558291e+03	2.856118e+03	2.225110e+03	0.000000e+00	242	1.000000e+14
2.267376e+03	2.267376e+03	1.712480e+01	-4.120108e+02	-3.738133e-01	4.917152e-01	1.748847e+03	2.934732e+03	2.643534e+03	0.000000e+00	25	1.000000e+14
1.140857e+04	1.140857e+04	9.775753e+00	-2.676739e+02	4.355732e-01	6.170688e-01	1.569765e+03	2.491324e+03	2.180307e+03	0.000000e+00	289	1.000000e+14
8.497295e+03	8.497295e+03	-2.733440e+01	-2.566507e+02	4.323172e-01	3.480110e-01	1.813954e+03	2.031469e+03	2.612472e+03	0.000000e+00	224	1.000000e+14
7.940003e+03	7.940003e+03	-1.922883e+01	-2.448225e+02	5.905968e-01	1.350771e-01	1.567763e+03	2.075361e+03	2.258004e+03	0.000000e+00	205	1.000000e+14
1.363942e+03	1.363942e+03	2.865114e+01	-4.950570e+02	5.676448e-01	4.360656e-01	1.860080e+03	2.174116e+03	2.266031e+03	0.000000e+00	7	1.000000e+14
2.392249e+03	2.392249e+03	1.241032e+01	-4.174276e+02	1.429229e-01	-4.358151e-01	1.585189e+03	2.662997e+03	2.799166e+03	0.000000e+00	30	1.000000e+14
1.842216e+04	1.842216e+04	2.329271e+01	-2.854097e+02	-1.831677e-01	-4.653960e-01	1.844781e+03	2.157194e+03	2.943845e+03	0.000000e+00	365	1.000000e+14
1.077524e+04	1.077524e+04	-1.262499e+01	-4.897513e+02	7.171586e-01	7.571972e-01	1.604317e+03	2.001591e+03	2.575264e+03	0.000000e+00	274	1.000000e+14
3.652614e+03	3.652614e+03	5.576019e+00	-3.284774e+02	-5.366738e-01	-5.442138e-01	1.536037e+03	2.380837e+03	2.604043e+03	0.000000e+00	59	1.000000e+14
1.165204e+04	1.165204e+04	-2.671262e+01	-4.971894e+02	-4.973648e-01	5.520448e-01	1.885946e+03	2.777125e+03	2.121602e+03	0.000000e+00	301	1.000000e+14
1.162814e+04	1.162814e+04	3.537898e+00	-2.809518e+02	-3.233494e-01	9.946135e-01	1.876947e+03	2.300921e+03	2.641958e+03	0.000000e+00	299	1.000000e+14
